sec,face_present,num_faces,face_area
246,False,0,0.0
247,False,0,0.0
248,False,0,0.0
249,False,0,0.0
250,False,0,0.0
251,False,0,0.0
252,False,0,0.0
253,False,0,0.0
254,False,0,0.0
255,False,0,0.0
256,False,0,0.0
257,False,0,0.0
258,False,0,0.0
259,False,0,0.0
260,False,0,0.0
261,False,0,0.0
262,False,0,0.0
263,False,0,0.0
264,False,0,0.0
265,False,0,0.0
266,False,0,0.0
267,False,0,0.0
268,False,0,0.0
269,False,0,0.0
270,False,0,0.0
271,False,0,0.0
272,False,0,0.0
273,False,0,0.0
274,False,0,0.0
275,False,0,0.0
276,False,0,0.0
277,False,0,0.0
278,False,0,0.0
279,False,0,0.0
280,False,0,0.0
281,False,0,0.0
282,False,0,0.0
283,False,0,0.0
284,False,0,0.0
285,False,0,0.0
286,False,0,0.0
287,False,0,0.0
288,False,0,0.0
289,False,0,0.0
290,False,0,0.0
291,False,0,0.0
292,False,0,0.0
293,False,0,0.0
294,False,0,0.0
295,False,0,0.0
296,False,0,0.0
297,False,0,0.0
298,False,0,0.0
299,False,0,0.0
300,False,0,0.0
301,False,0,0.0
302,False,0,0.0
303,False,0,0.0
304,True,1,0.5069558620452881
305,True,1,0.4895966351032257
306,False,0,0.0
307,False,0,0.0
308,False,0,0.0
309,False,0,0.0
310,False,0,0.0
311,True,1,0.00023174217494670302
312,True,1,0.0001531653688289225
313,False,0,0.0
314,False,0,0.0
315,False,0,0.0
316,True,1,0.013620762154459953
317,True,1,0.013193093240261078
318,True,1,0.013026555068790913
319,True,4,0.0037168359849601984
320,True,4,0.0032571093179285526
321,True,2,0.0022855026181787252
322,True,4,0.17241543531417847
323,True,2,0.0947377011179924
324,False,0,0.0
325,False,0,0.0
326,True,1,0.005301271565258503
327,True,1,0.0055026402696967125
328,True,1,0.004229837097227573
329,True,1,0.004189541097730398
330,True,5,0.006624187808483839
331,True,5,0.006596417631953955
332,True,2,0.0247968602925539
333,True,2,0.024690434336662292
334,True,2,0.01212325133383274
335,True,2,0.011437120847404003
336,False,0,0.0
337,False,0,0.0
338,False,0,0.0
339,False,0,0.0
340,False,0,0.0
341,False,0,0.0
342,False,0,0.0
343,False,0,0.0
344,False,0,0.0
345,False,0,0.0
346,True,3,0.011897680349647999
347,True,1,0.0043341005221009254
348,True,1,0.00429195212200284
349,True,2,0.001222378690727055
350,True,2,0.001465894398279488
351,True,2,0.0014618075219914317
352,False,0,0.0
353,False,0,0.0
354,False,0,0.0
355,False,0,0.0
356,False,0,0.0
357,False,0,0.0
358,False,0,0.0
359,True,1,0.014599615707993507
360,True,1,0.015255143865942955
361,True,1,0.015446756966412067
362,False,0,0.0
363,False,0,0.0
364,False,0,0.0
365,False,0,0.0
366,True,4,0.013106375001370907
367,True,4,0.013097823597490788
368,True,1,0.010464608669281006
369,True,1,0.01070067286491394
370,True,1,0.010599026456475258
371,False,0,0.0
372,False,0,0.0
373,True,2,0.03849206119775772
374,True,2,0.03925168886780739
375,True,3,0.03015647642314434
376,True,3,0.030624961480498314
377,True,3,0.030058616772294044
378,True,1,0.002714947797358036
379,True,2,0.0067326161079108715
380,True,2,0.007477759849280119
381,False,0,0.0
382,False,0,0.0
383,True,3,0.0007234190125018358
384,True,3,0.0007033385336399078
385,True,1,0.005359903443604708
386,True,1,0.005453475750982761
387,False,0,0.0
388,False,0,0.0
389,False,0,0.0
390,False,0,0.0
391,False,0,0.0
392,True,1,0.007660276256501675
393,True,1,0.007829715497791767
394,True,1,0.007634111680090427
395,False,0,0.0
396,False,0,0.0
397,False,0,0.0
398,False,0,0.0
399,False,0,0.0
400,True,1,0.044052235782146454
401,True,1,0.0446363165974617
402,False,0,0.0
403,False,0,0.0
404,False,0,0.0
405,False,0,0.0
406,False,0,0.0
407,False,0,0.0
408,False,0,0.0
409,False,0,0.0
410,True,1,0.28754928708076477
411,True,1,0.26675811409950256
412,True,1,0.27849486470222473
413,True,2,0.012688432820141315
414,True,2,0.014484267681837082
415,True,2,0.01668623834848404
416,True,2,0.019550830125808716
417,True,1,0.00823167059570551
418,True,1,0.4107671082019806
419,True,1,0.40058082342147827
420,True,1,0.3797694742679596
421,False,0,0.0
422,False,0,0.0
423,False,0,0.0
424,False,0,0.0
425,True,1,0.5188841223716736
426,False,0,0.0
427,True,1,0.5170171856880188
428,True,1,0.5089079737663269
429,True,1,0.5133799314498901
430,True,2,0.00942784734070301
431,True,2,0.009574269875884056
432,True,1,0.017161410301923752
433,True,1,0.01778518036007881
434,True,1,0.0029429856222122908
435,True,1,0.002776900539174676
436,True,1,0.011617698706686497
437,True,1,0.011468913406133652
438,True,1,0.01196390762925148
439,True,3,0.02361723780632019
440,True,3,0.02335861325263977
441,True,7,0.07503577321767807
442,True,8,0.075424924492836
443,True,1,0.0008676530560478568
444,False,0,0.0
445,True,1,0.004048195667564869
446,True,1,0.0039046048186719418
447,True,1,0.003457417478784919
448,True,1,0.0008358746999874711
449,True,1,0.0009348494932055473
450,True,1,0.0011036115465685725
451,True,1,0.0010782788740471005
452,True,1,0.0009914941620081663
453,True,1,0.0010694169905036688
454,True,1,0.0011766718234866858
455,True,1,0.0010049052070826292
456,True,1,0.04540026932954788
457,True,1,0.04708828404545784
458,True,1,0.042979393154382706
459,False,0,0.0
460,False,0,0.0
461,False,0,0.0
462,True,1,0.03601981699466705
463,True,1,0.042027201503515244
464,False,0,0.0
465,False,0,0.0
466,False,0,0.0
467,False,0,0.0
468,False,0,0.0
469,False,0,0.0
470,False,0,0.0
471,True,1,0.00038846026291139424
472,False,0,0.0
473,False,0,0.0
474,True,2,0.0009510479285381734
475,True,1,0.0004994020564481616
476,True,3,0.001403440022841096
477,True,1,0.02150244265794754
478,False,0,0.0
479,False,0,0.0
480,False,0,0.0
481,False,0,0.0
482,False,0,0.0
483,False,0,0.0
484,False,0,0.0
485,False,0,0.0
486,False,0,0.0
487,False,0,0.0
488,False,0,0.0
489,True,1,0.003235303331166506
490,True,1,0.0033834632486104965
491,True,1,0.24222038686275482
492,True,1,0.22734932601451874
493,True,1,0.22014282643795013
494,True,1,0.22648116946220398
495,True,1,0.2156292349100113
496,True,1,0.007099381648004055
497,True,1,0.0073438361287117004
498,True,1,0.007192710880190134
499,True,1,0.006568166892975569
500,True,1,0.006856882479041815
501,True,1,0.007028887048363686
502,True,1,0.007058898452669382
503,True,1,0.00672299275174737
504,True,1,0.006966273766011
505,True,1,0.007125142030417919
506,False,0,0.0
507,False,0,0.0
508,False,0,0.0
509,False,0,0.0
510,False,0,0.0
511,False,0,0.0
512,False,0,0.0
513,False,0,0.0
514,False,0,0.0
515,False,0,0.0
516,False,0,0.0
517,False,0,0.0
518,False,0,0.0
519,False,0,0.0
520,False,0,0.0
521,False,0,0.0
522,False,0,0.0
523,False,0,0.0
524,False,0,0.0
525,False,0,0.0
526,False,0,0.0
527,False,0,0.0
528,False,0,0.0
529,False,0,0.0
530,False,0,0.0
531,False,0,0.0
532,False,0,0.0
533,False,0,0.0
534,False,0,0.0
535,False,0,0.0
536,False,0,0.0
537,False,0,0.0
538,False,0,0.0
539,False,0,0.0
540,False,0,0.0
541,False,0,0.0
542,False,0,0.0
543,False,0,0.0
544,False,0,0.0
545,False,0,0.0
546,False,0,0.0
547,False,0,0.0
548,False,0,0.0
549,False,0,0.0
550,False,0,0.0
551,False,0,0.0
552,False,0,0.0
553,False,0,0.0
554,False,0,0.0
555,True,1,0.44178351759910583
556,True,1,0.4126504361629486
557,True,1,0.4141981899738312
558,True,1,0.41042953729629517
559,False,0,0.0
560,False,0,0.0
561,False,0,0.0
562,False,0,0.0
563,False,0,0.0
564,False,0,0.0
565,False,0,0.0
566,False,0,0.0
567,False,0,0.0
568,False,0,0.0
569,False,0,0.0
570,False,0,0.0
571,False,0,0.0
572,False,0,0.0
573,False,0,0.0
574,False,0,0.0
575,False,0,0.0
576,False,0,0.0
577,False,0,0.0
578,False,0,0.0
579,False,0,0.0
580,False,0,0.0
581,False,0,0.0
582,False,0,0.0
583,False,0,0.0
584,False,0,0.0
585,False,0,0.0
586,False,0,0.0
587,False,0,0.0
588,False,0,0.0
589,False,0,0.0
590,False,0,0.0
591,True,1,0.1877673864364624
592,True,1,0.19119194149971008
593,True,1,0.18800656497478485
594,True,1,0.19219207763671875
595,True,1,0.18685510754585266
596,True,1,0.19591939449310303
597,True,1,0.5021549463272095
598,False,0,0.0
599,False,0,0.0
600,False,0,0.0
601,False,0,0.0
602,False,0,0.0
603,False,0,0.0
604,False,0,0.0
605,False,0,0.0
606,False,0,0.0
607,False,0,0.0
608,False,0,0.0
609,False,0,0.0
610,False,0,0.0
611,False,0,0.0
612,True,1,0.08078695833683014
613,True,2,0.07034419476985931
614,True,1,0.08319846540689468
615,False,0,0.0
616,False,0,0.0
617,False,0,0.0
618,False,0,0.0
619,False,0,0.0
620,False,0,0.0
621,True,1,0.18706034123897552
622,True,1,0.17980240285396576
623,True,1,0.18741987645626068
624,True,1,0.17755013704299927
625,False,0,0.0
626,False,0,0.0
627,False,0,0.0
628,False,0,0.0
629,False,0,0.0
630,False,0,0.0
631,False,0,0.0
632,True,1,0.0953061655163765
633,True,1,0.0940847098827362
634,True,1,0.09881097078323364
635,True,1,0.0963858813047409
636,False,0,0.0
637,False,0,0.0
638,False,0,0.0
639,False,0,0.0
640,False,0,0.0
641,False,0,0.0
642,True,1,0.005718505475670099
643,True,1,0.00618760846555233
644,True,1,0.006257609464228153
645,False,0,0.0
646,False,0,0.0
647,False,0,0.0
648,False,0,0.0
649,False,0,0.0
650,True,1,0.46667027473449707
651,False,0,0.0
652,False,0,0.0
653,False,0,0.0
654,False,0,0.0
655,False,0,0.0
656,False,0,0.0
657,False,0,0.0
658,False,0,0.0
659,False,0,0.0
660,False,0,0.0
661,False,0,0.0
662,False,0,0.0
663,False,0,0.0
664,False,0,0.0
665,False,0,0.0
666,False,0,0.0
667,False,0,0.0
668,False,0,0.0
669,False,0,0.0
670,False,0,0.0
671,False,0,0.0
672,False,0,0.0
673,False,0,0.0
674,False,0,0.0
675,False,0,0.0
676,False,0,0.0
677,False,0,0.0
678,False,0,0.0
679,False,0,0.0
680,True,1,0.3839071989059448
681,True,1,0.38160160183906555
682,False,0,0.0
683,True,1,0.3606020212173462
684,True,1,0.3807884156703949
685,True,1,0.3522833585739136
686,False,0,0.0
687,False,0,0.0
688,False,0,0.0
689,False,0,0.0
690,False,0,0.0
691,True,1,0.3600524961948395
692,True,1,0.3601670563220978
693,True,1,0.3522893190383911
694,True,1,0.34501224756240845
695,True,1,0.36334097385406494
696,True,1,0.34613004326820374
697,True,1,0.32098376750946045
698,False,0,0.0
699,False,0,0.0
700,False,0,0.0
701,False,0,0.0
702,False,0,0.0
703,False,0,0.0
704,False,0,0.0
705,False,0,0.0
706,False,0,0.0
707,False,0,0.0
708,False,0,0.0
709,False,0,0.0
710,False,0,0.0
711,False,0,0.0
712,False,0,0.0
713,False,0,0.0
714,False,0,0.0
715,False,0,0.0
716,False,0,0.0
717,False,0,0.0
718,False,0,0.0
719,False,0,0.0
720,False,0,0.0
721,False,0,0.0
722,False,0,0.0
723,False,0,0.0
724,False,0,0.0
725,False,0,0.0
726,False,0,0.0
727,False,0,0.0
728,False,0,0.0
729,False,0,0.0
730,False,0,0.0
731,False,0,0.0
732,False,0,0.0
733,False,0,0.0
734,False,0,0.0
735,False,0,0.0
736,False,0,0.0
737,False,0,0.0
738,False,0,0.0
739,False,0,0.0
740,False,0,0.0
741,False,0,0.0
742,False,0,0.0
743,False,0,0.0
744,False,0,0.0
745,False,0,0.0
746,False,0,0.0
747,False,0,0.0
748,False,0,0.0
749,False,0,0.0
750,False,0,0.0
751,False,0,0.0
752,False,0,0.0
753,True,1,0.057892318814992905
754,False,0,0.0
755,False,0,0.0
756,False,0,0.0
757,False,0,0.0
758,False,0,0.0
759,False,0,0.0
760,False,0,0.0
761,False,0,0.0
762,False,0,0.0
763,False,0,0.0
764,False,0,0.0
765,False,0,0.0
766,False,0,0.0
767,False,0,0.0
768,True,3,0.007472088560461998
769,True,2,0.0038699302822351456
770,False,0,0.0
771,False,0,0.0
772,False,0,0.0
773,False,0,0.0
774,True,1,0.02261592634022236
775,True,1,0.0373113676905632
776,True,1,0.07896430045366287
777,True,1,0.1630486100912094
778,False,0,0.0
779,False,0,0.0
780,False,0,0.0
781,True,1,0.42488351464271545
782,True,1,0.42745670676231384
783,True,1,0.40815651416778564
784,True,1,0.42626821994781494
785,True,1,0.4312753975391388
786,False,0,0.0
787,False,0,0.0
788,True,2,0.04909559711813927
789,True,1,0.02631230093538761
790,True,2,0.06320016831159592
791,True,1,0.02126198634505272
792,True,1,0.022335441783070564
793,True,1,0.019384056329727173
794,False,0,0.0
795,False,0,0.0
796,True,1,0.003301014890894294
797,True,1,0.004497128073126078
798,True,1,0.00395065126940608
799,False,0,0.0
800,False,0,0.0
801,False,0,0.0
802,False,0,0.0
803,False,0,0.0
804,False,0,0.0
805,False,0,0.0
806,False,0,0.0
807,False,0,0.0
808,False,0,0.0
809,False,0,0.0
810,False,0,0.0
811,False,0,0.0
812,False,0,0.0
813,False,0,0.0
814,False,0,0.0
815,False,0,0.0
816,False,0,0.0
817,False,0,0.0
818,False,0,0.0
819,False,0,0.0
820,False,0,0.0
821,False,0,0.0
822,False,0,0.0
823,False,0,0.0
824,False,0,0.0
825,False,0,0.0
826,False,0,0.0
827,False,0,0.0
828,False,0,0.0
829,False,0,0.0
830,False,0,0.0
831,False,0,0.0
832,False,0,0.0
833,False,0,0.0
834,False,0,0.0
835,False,0,0.0
836,False,0,0.0
837,False,0,0.0
838,True,1,0.02968374267220497
839,True,1,0.029317108914256096
840,True,1,0.06143685430288315
841,True,1,0.039624933153390884
842,False,0,0.0
843,True,1,0.014385721646249294
844,True,1,0.013060478493571281
845,True,1,0.017805201932787895
846,False,0,0.0
847,False,0,0.0
848,False,0,0.0
849,False,0,0.0
850,False,0,0.0
851,False,0,0.0
852,True,2,0.10780858993530273
853,True,2,0.09294820576906204
854,True,2,0.0860191136598587
855,True,2,0.09694114327430725
856,True,2,0.10043348371982574
857,True,2,0.09356744587421417
858,True,2,0.09259499609470367
859,True,2,0.09700895100831985
860,False,0,0.0
861,False,0,0.0
862,False,0,0.0
863,False,0,0.0
864,False,0,0.0
865,False,0,0.0
866,False,0,0.0
867,False,0,0.0
868,False,0,0.0
869,False,0,0.0
870,False,0,0.0
871,True,1,0.26771509647369385
872,False,0,0.0
873,False,0,0.0
874,False,0,0.0
875,True,1,0.0006260974332690239
876,False,0,0.0
877,True,1,0.0005203207838349044
878,False,0,0.0
879,False,0,0.0
880,False,0,0.0
881,False,0,0.0
882,True,1,0.09614206105470657
883,True,1,0.1145593672990799
884,False,0,0.0
885,False,0,0.0
886,False,0,0.0
887,False,0,0.0
888,True,1,0.023302292451262474
889,False,0,0.0
890,False,0,0.0
891,False,0,0.0
892,False,0,0.0
893,False,0,0.0
894,False,0,0.0
895,True,6,0.036149825900793076
896,False,0,0.0
897,False,0,0.0
898,False,0,0.0
899,True,3,0.034355539828538895
900,True,1,0.011512276716530323
901,False,0,0.0
902,False,0,0.0
903,False,0,0.0
904,False,0,0.0
905,False,0,0.0
906,False,0,0.0
907,False,0,0.0
908,False,0,0.0
909,False,0,0.0
910,False,0,0.0
911,False,0,0.0
912,False,0,0.0
913,False,0,0.0
914,False,0,0.0
915,False,0,0.0
916,False,0,0.0
917,False,0,0.0
918,False,0,0.0
919,False,0,0.0
920,False,0,0.0
921,False,0,0.0
